country,sheng,shi,qu,lat,lng
中国,黑龙江省,大兴安岭地区,,51.9917889680144,124.19610419017351
中国,黑龙江省,大兴安岭地区,漠河市,52.94565861946904,122.71572081474105
中国,黑龙江省,大兴安岭地区,呼玛县,51.81313008705412,124.91200234302228
中国,黑龙江省,大兴安岭地区,塔河县,52.716506252522535,124.64020335751907
中国,上海市,上海市,,31.24916171001514,121.48789948569473
中国,上海市,上海市,黄浦区,31.227203440768868,121.49607206403445
中国,上海市,上海市,徐汇区,31.169152089592195,121.44623500472937
中国,上海市,上海市,长宁区,31.213301496813617,121.3876161086648
中国,上海市,上海市,静安区,31.23538080348789,121.45475555700204
中国,上海市,上海市,普陀区,31.263742929075534,121.39844294374956
中国,上海市,上海市,虹口区,31.28249722898657,121.49191854079479
中国,上海市,上海市,杨浦区,31.304510479541904,121.5357165996346
中国,上海市,上海市,闵行区,31.093537540382123,121.42502428093465
中国,上海市,上海市,宝山区,31.398622694466777,121.40904121844942
中国,上海市,上海市,嘉定区,31.36433805543363,121.25101353755592
中国,上海市,上海市,浦东新区,31.23089534913395,121.6384813140922
中国,上海市,上海市,金山区,30.83508077708232,121.24840817975154
中国,上海市,上海市,松江区,31.021244628098586,121.22679050142115
中国,上海市,上海市,青浦区,31.130862397996967,121.09142524282201
中国,上海市,上海市,奉贤区,30.915122452605868,121.56064167963345
中国,上海市,上海市,崇明区,31.52860136250956,121.56909950182741
中国,江苏省,南京市,,32.05723550180587,118.77807440802562
中国,江苏省,南京市,玄武区,32.07176566029009,118.84893734484503
中国,江苏省,南京市,秦淮区,32.0079691361432,118.81722069708675
中国,江苏省,南京市,建邺区,32.01251820752704,118.71334176065473
中国,江苏省,南京市,鼓楼区,32.06860445880062,118.76505691316264
中国,江苏省,南京市,浦口区,32.05906230054002,118.5691247851807
中国,江苏省,南京市,栖霞区,32.16942425653009,118.96372475912399
中国,江苏省,南京市,雨花台区,31.954552108797227,118.72197857905098
中国,江苏省,南京市,江宁区,31.86397143028143,118.83541822484956
中国,江苏省,南京市,六合区,32.40064024323246,118.84816604455729
中国,江苏省,南京市,溧水区,31.5909887906298,119.0395509274113
中国,江苏省,南京市,高淳区,31.36367344253149,118.96485791659613
中国,江苏省,无锡市,,31.57003745192303,120.30545590053595
中国,江苏省,无锡市,梁溪区,31.578424126579673,120.30311934861633
中国,江苏省,无锡市,锡山区,31.61558741640792,120.49100821099316
中国,江苏省,无锡市,惠山区,31.656376333545563,120.21529447552253
中国,江苏省,无锡市,滨湖区,31.46657856503107,120.24850182100805
中国,江苏省,无锡市,新吴区,31.519399416227742,120.43882764568728
中国,江苏省,无锡市,江阴市,31.83742542205119,120.31067896715737
中国,江苏省,无锡市,宜兴市,31.362244911878832,119.79026529658498
中国,江苏省,徐州市,,34.27155343109188,117.18810662317686
中国,江苏省,徐州市,云龙区,34.222486679540204,117.27617608551601
中国,江苏省,徐州市,鼓楼区,34.30140980035678,117.29612858533122
中国,江苏省,徐州市,贾汪区,34.410527773607654,117.49824588410976
中国,江苏省,徐州市,泉山区,34.24194657570388,117.1755840182984
中国,江苏省,徐州市,铜山区,34.34898153961769,117.22940160979252
中国,江苏省,徐州市,新沂市,34.284442736534004,118.34412147229202
中国,江苏省,徐州市,邳州市,34.40294639487661,117.90306004275956
中国,江苏省,徐州市,丰县,34.69577332862766,116.61573315372702
中国,江苏省,徐州市,沛县,34.70064816469446,116.91146840814552
中国,江苏省,徐州市,睢宁县,33.94657064086645,117.89036426968732
中国,江苏省,常州市,,31.771396744684242,119.98186101345706
中国,江苏省,常州市,新北区,31.939946043961303,119.90315390841334
中国,江苏省,常州市,天宁区,31.77780325637267,120.00176576036105
中国,江苏省,常州市,钟楼区,31.7985113745499,119.91243874189028
中国,江苏省,常州市,武进区,31.672903473648443,119.94343167667479
中国,江苏省,常州市,金坛区,31.728356462124296,119.5341512146935
中国,江苏省,常州市,溧阳市,31.42524193101212,119.38283894830988
中国,江苏省,苏州市,,31.317987367952437,120.61990711548988
中国,江苏省,苏州市,姑苏区,31.32642963122173,120.61427934735127
中国,江苏省,苏州市,虎丘区,31.35186932764192,120.47842441781481
中国,江苏省,苏州市,吴中区,31.179869740165664,120.36577637266913
中国,江苏省,苏州市,相城区,31.450775031110503,120.64685298258148
中国,江苏省,苏州市,吴江区,31.000093080624264,120.65734994979051
中国,江苏省,苏州市,常熟市,31.669446047798115,120.8314859651577
中国,江苏省,苏州市,张家港市,31.907812337769094,120.62727852834483
中国,江苏省,苏州市,昆山市,31.32893679549736,120.96580778410554
中国,江苏省,苏州市,太仓市,31.571904296415354,121.15897767248318
中国,江苏省,南通市,,32.014664540823446,120.87380095093022
中国,江苏省,南通市,崇川区,31.962660695271186,120.88759857738437
中国,江苏省,南通市,港闸区,32.07125642278797,120.82387483504786
中国,江苏省,南通市,通州区,32.06709896425352,121.07249442751144
中国,江苏省,南通市,启东市,31.87130183838319,121.67882229665138
中国,江苏省,南通市,如皋市,32.2736162726057,120.58014398499533
中国,江苏省,南通市,海门市,31.956038868177135,121.31247014367143
中国,江苏省,南通市,海安市,32.553985066143284,120.47392692165361
中国,江苏省,南通市,如东县,32.387662145338346,121.05924442185102
中国,江苏省,连云港市,,34.60154896700999,119.17387221741889
中国,江苏省,连云港市,海州区,34.51416014454871,119.16219625272048
中国,江苏省,连云港市,连云区,34.638921829102,119.46701669741749
中国,江苏省,连云港市,赣榆区,34.9211039608469,119.0785931524521
中国,江苏省,连云港市,东海县,34.55638322548772,118.79230964695272
中国,江苏省,连云港市,灌云县,34.40683216710372,119.39277519917806
中国,江苏省,连云港市,灌南县,34.17519487176422,119.44639688138032
中国,江苏省,淮安市,,33.606512739276326,119.03018636465636
中国,江苏省,淮安市,淮安区,33.52834896694177,119.31329513263806
中国,江苏省,淮安市,淮阴区,33.664059258402105,118.93566378045614
中国,江苏省,淮安市,清江浦区,33.49433116617553,119.04477992515775
中国,江苏省,淮安市,洪泽区,33.2301939691341,118.83000637571043
中国,江苏省,淮安市,涟水县,33.88415518417371,119.32495655857801
中国,江苏省,淮安市,盱眙县,32.9716131257828,118.53823246742517
中国,江苏省,淮安市,金湖县,33.025834437760345,119.1456311352758
中国,江苏省,盐城市,,33.379861877120995,120.14887181793894
中国,江苏省,盐城市,亭湖区,33.3789482424471,120.20635135182651
中国,江苏省,盐城市,盐都区,33.26589826689441,119.96850073906515
中国,江苏省,盐城市,大丰区,33.26590852607762,120.58506449026754
中国,江苏省,盐城市,东台市,32.79144254828859,120.5637694714376
中国,江苏省,盐城市,响水县,34.232797426966286,119.79760156833115
中国,江苏省,盐城市,滨海县,34.09231717639178,120.02660867811394
中国,江苏省,盐城市,阜宁县,33.711976048149985,119.70499024879004
中国,江苏省,盐城市,射阳县,33.74546225048117,120.27950474857899
中国,江苏省,盐城市,建湖县,33.48890798663351,119.83649673997304
中国,江苏省,扬州市,,32.40850525456844,119.42777755116975
中国,江苏省,扬州市,邗江区,32.42583021825203,119.45826385876026
中国,江苏省,扬州市,广陵区,32.39567009560844,119.48667775757673
中国,江苏省,扬州市,江都区,32.54916027106126,119.71731808778931
中国,江苏省,扬州市,仪征市,32.39263646511913,119.20095502034117
中国,江苏省,扬州市,高邮市,32.835943695939214,119.50340701787954
中国,江苏省,扬州市,宝应县,33.22583365836416,119.4556507838387
中国,江苏省,镇江市,,32.20440944359928,119.45583540512952
中国,江苏省,镇江市,京口区,32.20199609508703,119.58482170209523
中国,江苏省,镇江市,润州区,32.19664652863977,119.43092031590938
中国,江苏省,镇江市,丹徒区,32.11404136476162,119.49897235050197
中国,江苏省,镇江市,丹阳市,31.96026345508341,119.64430350829022
中国,江苏省,镇江市,扬中市,32.18946941032324,119.84513751028743
中国,江苏省,镇江市,句容市,31.932634957798392,119.2070798034428
中国,江苏省,泰州市,,32.47605327483028,119.91960601619071
中国,江苏省,泰州市,海陵区,32.488257837661486,119.92117442714779
中国,江苏省,泰州市,高港区,32.330075314458945,119.92574377278132
中国,江苏省,泰州市,姜堰区,32.532466165693975,120.06704535318768
中国,江苏省,泰州市,兴化市,32.961954308807975,119.99641814069288
中国,江苏省,泰州市,靖江市,32.03944278904915,120.27689862725084
中国,江苏省,泰州市,泰兴市,32.213678940627226,120.13534629200471
中国,江苏省,宿迁市,,33.95204973370865,118.29689337855334
中国,江苏省,宿迁市,宿城区,33.86282905595604,118.27463983757822
中国,江苏省,宿迁市,宿豫区,34.00952959174382,118.34369284321915
中国,江苏省,宿迁市,沭阳县,34.15401365959694,118.85774971753034
中国,江苏省,宿迁市,泗阳县,33.708800542073895,118.65694128684599
中国,江苏省,宿迁市,泗洪县,33.42595526613395,118.3125512525045
中国,浙江省,杭州市,,30.259244461536102,120.2193754157201
中国,浙江省,杭州市,拱墅区,30.34473201035828,120.15884493257121
中国,浙江省,杭州市,上城区,30.2323576392334,120.18012613888587
中国,浙江省,杭州市,下城区,30.310287874904382,120.1865350297377
中国,浙江省,杭州市,江干区,30.315832099954054,120.3038232437138
中国,浙江省,杭州市,西湖区,30.207036169515437,120.08899292561351
中国,浙江省,杭州市,滨江区,30.187587607727092,120.19237042945677
中国,浙江省,杭州市,萧山区,30.172893839065598,120.38908074858399
中国,浙江省,杭州市,余杭区,30.38811998075376,119.9980890600477
中国,浙江省,杭州市,富阳区,29.97780841975727,119.81096609175917
中国,浙江省,杭州市,临安区,30.19589935964445,119.36487228851084
中国,浙江省,杭州市,建德市,29.487115319259313,119.37953322635543
中国,浙江省,杭州市,桐庐县,29.836582478934293,119.56046186669732
中国,浙江省,杭州市,淳安县,29.614714225509122,118.89576489835125
中国,浙江省,宁波市,,29.885258965918055,121.57900597258933
中国,浙江省,宁波市,海曙区,29.876800511994,121.5353945773029
中国,浙江省,宁波市,江北区,29.96639219001017,121.49329902931693
中国,浙江省,宁波市,北仑区,29.868332319465235,121.88941885595304
中国,浙江省,宁波市,镇海区,29.995449382446232,121.61663045279363
中国,浙江省,宁波市,鄞州区,29.785458933259655,121.53783481354898
中国,浙江省,宁波市,奉化区,29.60351955274471,121.42129377822225
中国,浙江省,宁波市,余姚市,29.99645671901067,121.15277918828542
中国,浙江省,宁波市,慈溪市,30.189257122713578,121.3384082593209
中国,浙江省,宁波市,象山县,29.378771009449252,121.85866557564292
中国,浙江省,宁波市,宁海县,29.314474088639248,121.46362436946447
中国,浙江省,温州市,,28.002837594041246,120.6906347337091
中国,浙江省,温州市,鹿城区,28.067865050512733,120.5657985322351
中国,浙江省,温州市,龙湾区,27.91334071328077,120.81107773683222
中国,浙江省,温州市,瓯海区,27.972177190591456,120.55840358596292
中国,浙江省,温州市,洞头区,27.8848837055629,121.15231818925692
中国,浙江省,温州市,瑞安市,27.829230528329532,120.46834036334504
中国,浙江省,温州市,乐清市,28.2618389887699,121.01617490317571
中国,浙江省,温州市,永嘉县,28.336390468031475,120.66880872171774
中国,浙江省,温州市,平阳县,27.637700763436282,120.38938725480602
中国,浙江省,温州市,苍南县,27.434436382653455,120.44554278341076
中国,浙江省,温州市,文成县,27.812713436680035,120.02842209847259
中国,浙江省,温州市,泰顺县,27.536406837072573,119.88486761050665
中国,浙江省,嘉兴市,,30.77399223958183,120.76042769895746
中国,浙江省,嘉兴市,南湖区,30.71635792123517,120.84453542647287
中国,浙江省,嘉兴市,秀洲区,30.777678969088704,120.6919074688823
中国,浙江省,嘉兴市,海宁市,30.442176799316616,120.61872710777868
中国,浙江省,嘉兴市,平湖市,30.7165285872078,121.10583903762272
中国,浙江省,嘉兴市,桐乡市,30.61234103032807,120.49041120216108
中国,浙江省,嘉兴市,嘉善县,30.905748069187133,120.9088728159654
中国,浙江省,嘉兴市,海盐县,30.526042585393665,120.88557558868224
中国,浙江省,湖州市,,30.877925155690896,120.13724316328172
中国,浙江省,湖州市,吴兴区,30.80854523456369,120.08891886954264
中国,浙江省,湖州市,南浔区,30.766830865515292,120.30914675944486
中国,浙江省,湖州市,德清县,30.56758288104248,120.0498313898519
中国,浙江省,湖州市,长兴县,30.98335278753511,119.81941984715448
中国,浙江省,湖州市,安吉县,30.626370494334115,119.58315792626792
中国,浙江省,绍兴市,,30.00236458052847,120.59246738555154
中国,浙江省,绍兴市,越城区,30.01579293995235,120.61832665179439
中国,浙江省,绍兴市,柯桥区,29.99936639265902,120.54020524673622
中国,浙江省,绍兴市,上虞区,30.00645910703046,120.8798664265133
中国,浙江省,绍兴市,诸暨市,29.69939951698114,120.28143440994458
中国,浙江省,绍兴市,嵊州市,29.59100803146762,120.76143097735225
中国,浙江省,绍兴市,新昌县,29.414313976622143,120.97570154217532
中国,浙江省,金华市,,29.10289910539069,119.65257570368145
中国,浙江省,金华市,婺城区,28.984539673648953,119.51757234284194
中国,浙江省,金华市,金东区,29.155526265081406,119.80922749594794
中国,浙江省,金华市,兰溪市,29.284102536325353,119.53333759742226
中国,浙江省,金华市,义乌市,29.30644391183944,120.06729564866686
中国,浙江省,金华市,东阳市,29.237426947340783,120.38081772667813
中国,浙江省,金华市,永康市,28.940176566982796,120.10868352215253
中国,浙江省,金华市,武义县,28.774055561598235,119.72083317224252
中国,浙江省,金华市,浦江县,29.526266410155497,119.9104875262616
中国,浙江省,金华市,磐安县,29.044202491879904,120.56744721648259
中国,浙江省,衢州市,,28.95691044753569,118.87584165150854
中国,浙江省,衢州市,柯城区,28.998535292057788,118.81300295479716
中国,浙江省,衢州市,衢江区,28.94198308729938,118.93904421103383
中国,浙江省,衢州市,江山市,28.581969944140962,118.60708619901152
中国,浙江省,衢州市,常山县,28.97366615553213,118.54767046744729
中国,浙江省,衢州市,开化县,29.18993794143037,118.33165006627124
中国,浙江省,衢州市,龙游县,28.997079389241737,119.19866420604271
中国,浙江省,舟山市,,30.036010302553937,122.1698720983516
中国,浙江省,舟山市,定海区,30.064847161589736,122.07302446869352
中国,浙江省,舟山市,普陀区,29.87110137577138,122.27876474766273
中国,浙江省,舟山市,岱山县,30.319415586504597,122.26035914727093
中国,浙江省,舟山市,嵊泗县,30.70500393126104,122.4816864947707
中国,浙江省,台州市,,28.668283285674367,121.44061293593727
中国,浙江省,台州市,椒江区,28.657015656331115,121.46737635254199
中国,浙江省,台州市,黄岩区,28.604655275768955,121.08831775253125
中国,浙江省,台州市,路桥区,28.548659438247178,121.4502424557641
中国,浙江省,台州市,温岭市,28.4005538171066,121.42104597878073
中国,浙江省,台州市,临海市,28.857388590573088,121.22191927301837
中国,浙江省,台州市,玉环市,28.162781616483006,121.34403021411408
中国,浙江省,台州市,三门县,29.017744246023707,121.48822880177732
中国,浙江省,台州市,天台县,29.151778640760718,120.98556322304965
中国,浙江省,台州市,仙居县,28.738741988629492,120.64060572539209
中国,浙江省,丽水市,,28.4562995521443,119.92957584318849
中国,浙江省,丽水市,莲都区,28.447361330679005,119.84995169272179
中国,浙江省,丽水市,龙泉市,28.050639306133373,119.08229725532058
中国,浙江省,丽水市,青田县,28.20842862351486,120.14673815821568
中国,浙江省,丽水市,缙云县,28.666326291230707,120.19188183536475
中国,浙江省,丽水市,遂昌县,28.525410332354344,119.0893423836121
中国,浙江省,丽水市,松阳县,28.411580382790472,119.44101320226463
中国,浙江省,丽水市,云和县,28.131320418187286,119.54173007925118
中国,浙江省,丽水市,庆元县,27.628046123990018,119.15761923529026
中国,浙江省,丽水市,景宁畲族自治县,27.89605263124122,119.61928969768879
中国,安徽省,合肥市,,31.86694226068694,117.28269909168304
中国,安徽省,合肥市,蜀山区,31.83818492880319,117.2312804436141
中国,安徽省,合肥市,瑶海区,31.905375399341942,117.33122366889047
中国,安徽省,合肥市,庐阳区,31.912901051134,117.24783468704364
中国,安徽省,合肥市,包河区,31.790724288122163,117.35391279996986
中国,安徽省,合肥市,巢湖市,31.676058567558186,117.77178337620158
中国,安徽省,合肥市,长丰县,32.2861111519039,117.17443835982081
中国,安徽省,合肥市,肥东县,32.00318908697337,117.57585687570572
中国,安徽省,合肥市,肥西县,31.73263806799341,117.03626088172686
中国,安徽省,合肥市,庐江县,31.228413825483226,117.33587636592344
中国,安徽省,芜湖市,,31.36601978754301,118.38410842322828
中国,安徽省,芜湖市,鸠江区,31.375481957254966,118.49397424133731
中国,安徽省,芜湖市,镜湖区,31.351965582559195,118.38724548573022
中国,安徽省,芜湖市,弋江区,31.216676779902286,118.33596966823738
中国,安徽省,芜湖市,三山区,31.21282498742584,118.3117984228971
中国,安徽省,芜湖市,芜湖县,31.191698969307414,118.53246218925194
中国,安徽省,芜湖市,繁昌县,31.12832958697044,118.2001179722037
中国,安徽省,芜湖市,南陵县,30.895981862699717,118.28821596372245
中国,安徽省,芜湖市,无为县,31.222493656580316,117.82005160306733
中国,安徽省,蚌埠市,,32.92949890669797,117.35707986587582
中国,安徽省,蚌埠市,蚌山区,32.88152295487751,117.356356190957
中国,安徽省,蚌埠市,龙子湖区,32.92634252136327,117.47832568767691
中国,安徽省,蚌埠市,禹会区,32.88969636047627,117.30551506350041
中国,安徽省,蚌埠市,淮上区,33.02381518590787,117.38818423314213
中国,安徽省,蚌埠市,怀远县,33.03713074598389,117.04208647135957
中国,安徽省,蚌埠市,五河县,33.138465310136986,117.76421040100294
中国,安徽省,蚌埠市,固镇县,33.27284093437277,117.35403405942255
中国,安徽省,淮南市,,32.64281182374795,117.01863886329463
中国,安徽省,淮南市,田家庵区,32.5643637676871,117.01468721735625
中国,安徽省,淮南市,大通区,32.64353586615205,117.11713761331097
中国,安徽省,淮南市,谢家集区,32.544400181652186,116.90877214688008
中国,安徽省,淮南市,八公山区,32.65239019951483,116.82552132442068
中国,安徽省,淮南市,潘集区,32.800694621967615,116.86619300469044
中国,安徽省,淮南市,凤台县,32.791416300893175,116.58490534783378
中国,安徽省,淮南市,寿县,32.287816164666985,116.77854729708282
中国,安徽省,马鞍山市,,31.688528158880025,118.515881846623
中国,安徽省,马鞍山市,雨山区,31.659719310829384,118.55455812086346
中国,安徽省,马鞍山市,花山区,31.71162711831525,118.57834785585365
中国,安徽省,马鞍山市,博望区,31.56550080289041,118.85133588367161
中国,安徽省,马鞍山市,当涂县,31.503024380618424,118.64667323992884
中国,安徽省,马鞍山市,含山县,31.688528158880025,118.515881846623
中国,安徽省,马鞍山市,和县,31.75756862379253,118.29986391138321
中国,安徽省,淮北市,,33.96002330536412,116.79144742863005
中国,安徽省,淮北市,相山区,33.98833472230874,116.72896156684763
中国,安徽省,淮北市,杜集区,34.11325141437375,116.9549671484085
中国,安徽省,淮北市,烈山区,33.84405351093967,116.90818178049892
中国,安徽省,淮北市,濉溪县,33.69320464904425,116.73689934704898
中国,安徽省,铜陵市,,30.940929694665662,117.81942872880637
中国,安徽省,铜陵市,铜官区,30.943050294455755,117.83324857068729
中国,安徽省,铜陵市,义安区,30.94458547781566,117.95780890266752
中国,安徽省,铜陵市,郊区,30.754631362428267,117.64155067341754
中国,安徽省,铜陵市,枞阳县,30.863982478208317,117.41703591878273
中国,安徽省,安庆市,,30.537897817381097,117.0587387721073
中国,安徽省,安庆市,大观区,30.532487247563708,116.98096833190316
中国,安徽省,安庆市,迎江区,30.54145759895807,117.15254234871462
中国,安徽省,安庆市,宜秀区,30.614339999813573,117.05612964375356
中国,安徽省,安庆市,桐城市,30.97256797210734,116.95355904596255
中国,安徽省,安庆市,潜山市,30.75863927599329,116.55281551688097
中国,安徽省,安庆市,怀宁县,30.579024527458863,116.80352690195612
中国,安徽省,安庆市,太湖县,30.5010996650404,116.18253924826962
中国,安徽省,安庆市,宿松县,30.10821663508268,116.25351835627968
中国,安徽省,安庆市,望江县,30.242568216533904,116.68809225223671
中国,安徽省,安庆市,岳西县,30.90182114467848,116.22007036688235
中国,安徽省,黄山市,,29.73443485616307,118.29356963200213
中国,安徽省,黄山市,屯溪区,29.716534699341114,118.30963663451773
中国,安徽省,黄山市,黄山区,30.277745895120198,118.07754612726298
中国,安徽省,黄山市,徽州区,29.90214039857758,118.2785912859337
中国,安徽省,黄山市,歙县,29.871177014075467,118.57515564084132
中国,安徽省,黄山市,休宁县,29.669120361012713,118.09308178818188
中国,安徽省,黄山市,黟县,30.01477848087509,117.9107504748118
中国,安徽省,黄山市,祁门县,29.873705688291725,117.60052812882222
中国,安徽省,滁州市,,32.31735059538377,118.32457035097686
中国,安徽省,滁州市,琅琊区,32.33845808090342,118.33756892153679
中国,安徽省,滁州市,南谯区,32.31020909286645,118.27082841536748
中国,安徽省,滁州市,天长市,32.72121378418477,118.97291264490202
中国,安徽省,滁州市,明光市,32.81183581812039,118.14072656734031
中国,安徽省,滁州市,来安县,32.473711637441944,118.53562960740956
中国,安徽省,滁州市,全椒县,32.069932749957566,118.10577829393769
中国,安徽省,滁州市,定远县,32.473258599425385,117.66596452496591
中国,安徽省,滁州市,凤阳县,32.792214955966564,117.61147230278374
中国,安徽省,阜阳市,,32.90121133056961,115.82093225904637
中国,安徽省,阜阳市,颍州区,32.867688563380945,115.7277273132309
中国,安徽省,阜阳市,颍东区,32.941585109574625,116.03998540511277
中国,安徽省,阜阳市,颍泉区,33.073509996971474,115.73402623146687
中国,安徽省,阜阳市,界首市,33.22619268910459,115.39864296672886
中国,安徽省,阜阳市,临泉县,32.90976941264255,115.24846137012737
中国,安徽省,阜阳市,太和县,33.33774827164042,115.64875595614541
中国,安徽省,阜阳市,阜南县,32.65588117995368,115.65409851632428
中国,安徽省,阜阳市,颍上县,32.66246022080341,116.26531418264587
中国,安徽省,宿州市,,33.63677238578078,116.9886924118307
中国,安徽省,宿州市,埇桥区,33.63677238578078,116.9886924118307
中国,安徽省,宿州市,砀山县,34.4540572423079,116.4202822720679
中国,安徽省,宿州市,萧县,34.20852964105205,116.81242175883649
中国,安徽省,宿州市,灵璧县,33.69073703101835,117.54312668943979
中国,安徽省,宿州市,泗县,33.54434653736182,117.8903589738772
中国,安徽省,六安市,,31.75555835519844,116.50525268298414
中国,安徽省,六安市,金安区,31.63125847053853,116.66194105885086
中国,安徽省,六安市,裕安区,31.75303854048416,116.30257286161756
中国,安徽省,六安市,叶集区,31.75555835519844,116.50525268298414
中国,安徽省,六安市,霍邱县,32.201507325966666,116.17352091074682
中国,安徽省,六安市,舒城县,31.310003081421048,116.82855911938299
中国,安徽省,六安市,金寨县,31.47909281966015,115.77931490356178
中国,安徽省,六安市,霍山县,31.287055799576287,116.24667502387189
中国,安徽省,亳州市,,33.87121056530193,115.78792824511814
中国,安徽省,亳州市,谯城区,33.78292440783264,115.81281423256797
中国,安徽省,亳州市,涡阳县,33.55794904613583,116.22355045351912
中国,安徽省,亳州市,蒙城县,33.223043961330454,116.59151208730405
中国,安徽省,亳州市,利辛县,33.157375760353645,116.16627183048816
中国,安徽省,池州市,,30.660019248160626,117.49447677159357
中国,安徽省,池州市,贵池区,30.514085692989003,117.50847770851908
中国,安徽省,池州市,东至县,30.03406990687072,117.00682739943993
中国,安徽省,池州市,石台县,30.19916054005084,117.53828189033854
中国,安徽省,池州市,青阳县,30.602013463857443,117.90815913594615
中国,安徽省,宣城市,,30.951642354295757,118.75209631098257
中国,安徽省,宣城市,宣州区,30.943631043255337,118.79780272950428
中国,安徽省,宣城市,宁国市,30.502936034942636,118.9970245259805
中国,安徽省,宣城市,郎溪县,31.1001237979332,119.16790406676013
中国,安徽省,宣城市,广德县,30.893949749016134,119.36471289715527
中国,安徽省,宣城市,泾县,30.599286819491837,118.37604020628753
中国,安徽省,宣城市,绩溪县,30.16240108114428,118.66377687789947
中国,安徽省,宣城市,旌德县,30.321833135921334,118.48289793270634
中国,福建省,福州市,,26.04712549657293,119.33022110712668
中国,福建省,福州市,鼓楼区,26.097871106548066,119.2906329396076
中国,福建省,福州市,台江区,26.062153767547695,119.32406268487432
中国,福建省,福州市,仓山区,26.019664381273518,119.33493643794114
中国,福建省,福州市,马尾区,26.08265032111176,119.51080249492085
中国,福建省,福州市,晋安区,26.221752079694184,119.31492287341433
中国,福建省,福州市,长乐区,25.915538436924663,119.56271983506848
中国,福建省,福州市,福清市,25.638120577122187,119.37754701318562
中国,福建省,福州市,闽侯县,26.18243218756379,119.12238323587509
中国,福建省,福州市,连江县,26.30159141127251,119.56833930310215
中国,福建省,福州市,罗源县,26.5063257192756,119.46523419293179
中国,福建省,福州市,闽清县,26.21227338999354,118.77880310691327
中国,福建省,福州市,永泰县,25.857384057085046,118.79474057257245
中国,福建省,福州市,平潭县,25.537737674886735,119.76645322175558
中国,福建省,厦门市,,24.489230612469232,118.10388604566381
中国,福建省,厦门市,思明区,24.46872807640331,118.1345348821267
中国,福建省,厦门市,海沧区,24.536190331410275,117.98395590266774
中国,福建省,厦门市,湖里区,24.521973931072036,118.14467575095463
中国,福建省,厦门市,集美区,24.640972798478703,118.02941167015904
中国,福建省,厦门市,同安区,24.78170473478348,118.11468496447299
中国,福建省,厦门市,翔安区,24.675484915196584,118.28080317924957
中国,福建省,莆田市,,25.448450136734262,119.07773096395962
中国,福建省,莆田市,城厢区,25.43337487211612,118.95444257513068
中国,福建省,莆田市,涵江区,25.60474172485709,119.07903889678174
中国,福建省,莆田市,荔城区,25.42759184248407,119.07410333681987
中国,福建省,莆田市,秀屿区,25.276364535890828,119.13146589276829
中国,福建省,莆田市,仙游县,25.46825833639587,118.70462563885148
中国,福建省,三明市,,26.270835279362192,117.64219393404412
中国,福建省,三明市,梅列区,26.307448553348372,117.6305006912246
中国,福建省,三明市,三元区,26.173967139254735,117.51689648494276
中国,福建省,三明市,永安市,25.919433151382243,117.32853545663525
中国,福建省,三明市,明溪县,26.418484134558636,117.21859881718737
中国,福建省,三明市,清流县,26.09929766833468,116.92119343659569
中国,福建省,三明市,宁化县,26.310073098847635,116.67811816013383
中国,福建省,三明市,大田县,25.797449314745446,117.81799668394376
中国,福建省,三明市,尤溪县,26.150593850717033,118.2538683512753
中国,福建省,三明市,沙县,26.44650590508846,117.81884600477495
中国,福建省,三明市,将乐县,26.73232867954845,117.40083967575102
中国,福建省,三明市,泰宁县,26.865476881883197,117.12565958885105
中国,福建省,三明市,建宁县,26.817741252365053,116.79307136803553
中国,福建省,泉州市,,24.901652383991102,118.60036234322938
中国,福建省,泉州市,丰泽区,24.93627509541252,118.60743173809892
中国,福建省,泉州市,鲤城区,24.90574469040839,118.56845525016992
中国,福建省,泉州市,洛江区,25.133414113301157,118.64345333988439
中国,福建省,泉州市,泉港区,25.17347937570323,118.81901718056042
中国,福建省,泉州市,石狮市,24.744894247253285,118.69248092208444
中国,福建省,泉州市,晋江市,24.72963829769785,118.55865054225015
中国,福建省,泉州市,南安市,25.01797254509365,118.38898065957538
中国,福建省,泉州市,惠安县,24.991871443314984,118.80947288339323
中国,福建省,泉州市,安溪县,25.1256841382452,117.91163244342899
中国,福建省,泉州市,永春县,25.395598523492637,118.14097079845904
中国,福建省,泉州市,德化县,25.674049363102057,118.25803888559656
中国,福建省,泉州市,金门县,24.453685081792575,118.37977240589971
中国,福建省,漳州市,,24.517064779808482,117.67620467894616
中国,福建省,漳州市,龙文区,24.537177249549266,117.70403687855261
中国,福建省,漳州市,芗城区,24.57508941341129,117.63336610613938
中国,福建省,漳州市,龙海市,24.398816824822557,117.80759027663238
中国,福建省,漳州市,云霄县,23.98492459087065,117.33811055639565
中国,福建省,漳州市,漳浦县,24.134610348851826,117.69145555573833
中国,福建省,漳州市,诏安县,23.874040725389637,117.1329419569669
中国,福建省,漳州市,长泰县,24.74459371108188,117.81298738986645
中国,福建省,漳州市,东山县,23.691110309815333,117.42541646767047
中国,福建省,漳州市,南靖县,24.668805586955994,117.29305472699474
中国,福建省,漳州市,平和县,24.324490604830725,117.20072092241567
中国,福建省,漳州市,华安县,24.91868809460809,117.54380454982406
中国,福建省,南平市,,26.643626474197838,118.18188294866125
中国,福建省,南平市,建阳区,27.422984908609543,118.09503169528891
中国,福建省,南平市,延平区,26.59015509690914,118.2547366243594
