adcode,name,longitude,latitude
330781000000,兰溪市,119.460472,29.2084
210882000000,大石桥市,122.509006,40.644482
370683000000,莱州市,119.942274,37.177129
350502000000,鲤城区,118.587097,24.907424
610104000000,莲湖区,108.943895,34.265239
230305000000,梨树区,130.69699,45.092046
220300000000,四平市,124.350398,43.166419
511421000000,仁寿县,104.133995,29.995635
211002000000,白塔区,123.174325,41.270347
530125000000,宜良县,103.141603,24.919839
130924000000,海兴县,117.497651,38.143169
430624000000,湘阴县,112.909426,28.689104
440804000000,坡头区,110.455332,21.244721
210503000000,溪湖区,123.767646,41.329219
430521000000,邵东县,111.74427,27.258987
150522000000,科尔沁左翼后旗,122.35677,42.935105
371083000000,乳山市,121.539764,36.919816
441802000000,清城区,113.062692,23.697899
450321000000,阳朔县,110.496593,24.77848
621123000000,渭源县,104.215467,35.136755
110112000000,通州区,116.656434,39.909946
150424000000,林西县,118.05545,43.61812
370323000000,沂源县,118.170855,36.185038
440301000000,市辖区,,
360829000000,安福县,114.619893,27.392873
310110000000,杨浦区,121.525727,31.259822
620104000000,西固区,103.627951,36.088552
530111000000,官渡区,102.749026,24.950231
530324000000,罗平县,104.308675,24.884626
360501000000,市辖区,,
522723000000,贵定县,107.232793,26.557089
530112000000,西山区,102.664382,25.038604
540302000000,卡若区,97.196021,31.112087
511826000000,芦山县,102.932385,30.142307
450422000000,藤县,110.914849,23.374983
500154000000,开州区,108.393135,31.160711
620801000000,市辖区,,
230406000000,东山区,130.317002,47.338537
420202000000,黄石港区,115.065849,30.222938
370302000000,淄川区,117.966723,36.643452
370611000000,福山区,121.267741,37.498246
330328000000,文成县,120.091498,27.786996
511024000000,威远县,104.668879,29.52744
530301000000,市辖区,,
510821000000,旺苍县,106.289983,32.229058
340621000000,濉溪县,116.766298,33.915477
360723000000,大余县,114.362112,25.401313
420682000000,老河口市,111.683861,32.359068
341800000000,宣城市,118.75868,30.940195
420583000000,枝江市,111.76053,30.42594
469025000000,白沙黎族自治县,109.451484,19.224823
441500000000,汕尾市,115.375431,22.78705
140622000000,应县,113.191098,39.554247
632800000000,海西蒙古族藏族自治州,97.369751,37.377139
530922000000,云县,100.129354,24.44422
411329000000,新野县,112.360026,32.520805
510703000000,涪城区,104.756944,31.455101
371526000000,高唐县,116.23016,36.846762
150501000000,市辖区,,
231004000000,爱民区,129.591537,44.596042
522633000000,从江县,108.905329,25.753009
450602000000,港口区,108.380143,21.643383
450107000000,西乡塘区,108.313494,22.833928
370602000000,芝罘区,121.400445,37.541475
621023000000,华池县,107.990062,36.461306
370901000000,市辖区,,
411701000000,市辖区,,
130406000000,峰峰矿区,114.212802,36.419739
450222000000,柳城县,109.24473,24.651518
431021000000,桂阳县,112.734173,25.754172
360902000000,袁州区,114.427858,27.797091
130425000000,大名县,115.147814,36.285616
431026000000,汝城县,113.684727,25.532816
451323000000,武宣县,109.663206,23.59411
130133000000,赵县,114.776297,37.756578
440883000000,吴川市,110.778411,21.441808
450109000000,邕宁区,108.487368,22.75839
430112000000,望城区,112.831176,28.353434
620100000000,兰州市,103.834303,36.061089
371502000000,东昌府区,115.988349,36.434669
360724000000,上犹县,114.551138,25.785172
621202000000,武都区,104.926337,33.392211
411323000000,西峡县,111.47353,33.307294
451030000000,西林县,105.093825,24.489823
440982000000,化州市,110.639565,21.66463
532925000000,弥渡县,100.49099,25.343804
513430000000,金阳县,103.248772,27.69686
150822000000,磴口县,107.008248,40.330523
340422000000,寿县,116.798232,32.545109
370202000000,市南区,120.412392,36.075651
350300000000,莆田市,119.007777,25.454084
532529000000,红河县,102.4206,23.369161
150104000000,玉泉区,111.673881,40.753655
350783000000,建瓯市,118.304966,27.022774
430603000000,云溪区,113.272312,29.472745
210781000000,凌海市,121.35549,41.160567
140901000000,市辖区,,
520323000000,绥阳县,107.191222,27.946222
511800000000,雅安市,103.042375,30.010602
150800000000,巴彦淖尔市,107.387657,40.743213
513428000000,普格县,102.540901,27.376413
542523000000,噶尔县,80.096419,32.491488
513427000000,宁南县,102.751745,27.061189
410204000000,鼓楼区,114.348306,34.78856
320117000000,溧水区,119.028288,31.651099
210701000000,市辖区,,
370921000000,宁阳县,116.805796,35.758786
141033000000,蒲县,111.096439,36.411826
450100000000,南宁市,108.366543,22.817002
420103000000,江汉区,114.270867,30.601475
320501000000,市辖区,,
230904000000,茄子河区,131.068075,45.785215
360112000000,新建区,115.815277,28.692864
441702000000,江城区,111.955058,21.861786
370881000000,曲阜市,116.986526,35.581108
500238000000,巫溪县,109.570062,31.398604
533423000000,维西傈僳族自治县,99.287173,27.177161
450406000000,龙圩区,111.246606,23.404772
610304000000,陈仓区,107.369987,34.35147
341301000000,市辖区,,
610401000000,市辖区,,
450703000000,钦北区,108.44911,22.132761
421024000000,江陵县,112.424664,30.041822
620721000000,肃南裕固族自治县,99.615601,38.836931
370800000000,济宁市,116.587282,35.414982
431123000000,双牌县,111.659967,25.961909
350825000000,连城县,116.754472,25.710538
450600000000,防城港市,108.353846,21.68686
513434000000,越西县,102.50768,28.639801
320800000000,淮安市,119.113185,33.551052
510811000000,昭化区,105.962819,32.323256
130628000000,高阳县,115.778965,38.700088
511529000000,屏山县,104.345974,28.828482
152222000000,科尔沁右翼中旗,121.47653,45.060837
420324000000,竹溪县,109.715304,32.318255
620111000000,红古区,102.859323,36.345669
451322000000,象州县,109.705065,23.973793
540232000000,仲巴县,84.03153,29.770279
441881000000,英德市,113.401701,24.206986
140202000000,城区,113.298026,40.075666
530428000000,元江哈尼族彝族傣族自治县,101.998103,23.596503
610403000000,杨陵区,108.084731,34.272117
450722000000,浦北县,109.556953,22.271651
150725000000,陈巴尔虎旗,119.424026,49.328916
360403000000,浔阳区,115.990301,29.727593
610222000000,宜君县,109.116932,35.398577
421182000000,武穴市,115.561217,29.844107
370600000000,烟台市,121.447852,37.464539
152528000000,镶黄旗,113.847287,42.232371
460200000000,三亚市,109.511772,18.253135
411521000000,罗山县,114.512872,32.203883
330000000000,浙江省,120.152585,30.266597
532501000000,个旧市,103.160034,23.359121
451200000000,河池市,108.085261,24.692931
211122000000,盘山县,121.996411,41.242639
340111000000,包河区,117.309519,31.793859
410926000000,范县,115.504201,35.851906
520329000000,余庆县,107.905197,27.215491
530302000000,麒麟区,103.80474,25.495326
640324000000,同心县,105.895309,36.95449
511623000000,邻水县,106.93038,30.334768
150981000000,丰镇市,113.109892,40.436983
371701000000,市辖区,,
360300000000,萍乡市,113.887083,27.658373
532323000000,牟定县,101.546566,25.313121
652325000000,奇台县,89.593967,44.022066
320902000000,亭湖区,120.197358,33.390536
632822000000,都兰县,98.095844,36.302496
540300000000,昌都市,97.17202,31.140969
410902000000,华龙区,115.074151,35.777346
420300000000,十堰市,110.799291,32.629462
150825000000,乌拉特后旗,107.074621,41.084282
440705000000,新会区,113.034187,22.4583
141125000000,柳林县,110.889007,37.429772
210114000000,于洪区,123.308119,41.793721
340202000000,镜湖区,118.385009,31.340728
410501000000,市辖区,,
341125000000,定远县,117.698562,32.530981
340122000000,肥东县,117.469382,31.88794
451422000000,宁明县,107.076456,22.140192
653128000000,岳普湖县,76.8212,39.2198
110102000000,西城区,116.365873,39.912235
150207000000,九原区,109.967449,40.610561
620122000000,皋兰县,103.947377,36.332663
540524000000,琼结县,91.683881,29.024625
140429000000,武乡县,112.864561,36.837625
654224000000,托里县,83.60695,45.947638
522300000000,黔西南布依族苗族自治州,104.906397,25.087856
460107000000,琼山区,110.353972,20.003169
330226000000,宁海县,121.429477,29.287939
510401000000,市辖区,,
231086000000,东宁市,131.122915,44.087585
610824000000,靖边县,108.793988,37.599438
361030000000,广昌县,116.335686,26.843684
370211000000,黄岛区,120.198055,35.960933
230503000000,岭东区,131.164723,46.592721
430424000000,衡东县,112.953168,27.08117
231100000000,黑河市,127.528293,50.245129
320481000000,溧阳市,119.48421,31.416911
310106000000,静安区,121.447453,31.227906
540329000000,洛隆县,95.825197,30.741845
230200000000,齐齐哈尔市,123.918186,47.354348
451228000000,都安瑶族自治县,108.105311,23.932675
441303000000,惠阳区,114.456176,22.789788
421301000000,市辖区,,
411122000000,临颍县,113.931261,33.828042
350623000000,漳浦县,117.613808,24.117102
620501000000,市辖区,,
231001000000,市辖区,,
130525000000,隆尧县,114.770419,37.350172
500120000000,璧山区,106.227305,29.592024
370300000000,淄博市,118.055019,36.813546
330185000000,临安市,119.724734,30.233873
210102000000,和平区,123.420368,41.789833
130126000000,灵寿县,114.382614,38.308665
370826000000,微山县,117.128827,34.806554
350629000000,华安县,117.534103,25.004425
130324000000,卢龙县,118.892986,39.891946
530321000000,马龙县,103.578478,25.42805
370782000000,诸城市,119.410103,35.995654
150502000000,科尔沁区,122.255671,43.623078
620422000000,会宁县,105.053358,35.692823
410411000000,湛河区,113.320873,33.725681
371724000000,巨野县,116.062394,35.388925
520381000000,赤水市,105.697472,28.590337
410421000000,宝丰县,113.054801,33.868434
632723000000,称多县,97.110831,33.369218
150922000000,化德县,114.010437,41.90456
130635000000,蠡县,115.583854,38.488055
370500000000,东营市,118.674614,37.433963
533300000000,怒江傈僳族自治州,98.8566,25.817555
341221000000,临泉县,115.263115,33.039715
630000000000,青海省,101.780268,36.620939
542426000000,申扎县,88.709852,30.930505
410800000000,焦作市,113.241823,35.215893
460323000000,中沙群岛的岛礁及其海域,117.740071,15.112855
640422000000,西吉县,105.729085,35.963912
431382000000,涟源市,111.664329,27.692577
510503000000,纳溪区,105.371505,28.773134
440303000000,罗湖区,114.131459,22.548389
360111000000,青山湖区,115.962144,28.682984
654026000000,昭苏县,81.130974,43.157293
230221000000,龙江县,123.205323,47.338665
210800000000,营口市,122.219458,40.625364
450303000000,叠彩区,110.301723,25.314
220322000000,梨树县,124.33539,43.30706
130923000000,东光县,116.537067,37.888248
445222000000,揭西县,115.841837,23.431294
610327000000,陇县,106.864397,34.89305
220524000000,柳河县,125.744735,42.284605
370306000000,周村区,117.869886,36.803072
621024000000,合水县,108.019554,35.819194
620521000000,清水县,106.137293,34.749864
220722000000,长岭县,123.967483,44.275895
152522000000,阿巴嘎旗,114.950248,44.022995
230781000000,铁力市,128.032424,46.986633
350426000000,尤溪县,118.190467,26.170171
440307000000,龙岗区,114.246899,22.720974
450329000000,资源县,110.6527,26.042443
542400000000,那曲地区,92.052064,31.476479
140303000000,矿区,113.555279,37.868494
150823000000,乌拉特前旗,108.652114,40.737018
420115000000,江夏区,114.319097,30.376308
321311000000,宿豫区,118.330781,33.946822
540228000000,白朗县,89.261977,29.107688
130600000000,保定市,115.464589,38.874434
450921000000,容县,110.558074,22.857839
640122000000,贺兰县,106.349861,38.554599
230403000000,工农区,130.274684,47.31878
620200000000,嘉峪关市,98.289419,39.772554
320707000000,赣榆区,119.17333,34.841348
621223000000,宕昌县,104.393385,34.047261
622926000000,东乡族自治县,103.389346,35.663752
441226000000,德庆县,111.785937,23.143722
510601000000,市辖区,,
431022000000,宜章县,112.948712,25.399938
141124000000,临县,110.992093,37.950758
510000000000,四川省,104.075809,30.651239
341602000000,谯城区,115.779025,33.876235
500115000000,长寿区,107.080734,29.857912
130306000000,抚宁区,119.244847,39.876253
520300000000,遵义市,106.927389,27.725654
350603000000,龙文区,117.709754,24.503113
330302000000,鹿城区,120.655271,28.015737
441224000000,怀集县,112.167742,23.92035
411422000000,睢县,115.071879,34.445655
441403000000,梅县区,116.081656,24.265926
532924000000,宾川县,100.590473,25.829828
150202000000,东河区,110.044106,40.576319
370634000000,长岛县,120.73658,37.921368
150525000000,奈曼旗,120.658282,42.867226
610631000000,黄龙县,109.840314,35.584743
530925000000,双江拉祜族佤族布朗族傣族自治县,99.827697,23.473499
210323000000,岫岩满族自治县,123.280935,40.29088
360100000000,南昌市,115.858198,28.682892
420582000000,当阳市,111.788312,30.821266
430100000000,长沙市,112.938884,28.22808
441323000000,惠东县,114.719988,22.985014
540224000000,萨迦县,88.021674,28.899664
340822000000,怀宁县,116.829475,30.733824
430406000000,雁峰区,112.6154,26.840602
130223000000,滦县,118.703598,39.740593
450501000000,市辖区,,
310100000000,市辖区,121.473662,31.230372
210104000000,大东区,123.469948,41.805137
540530000000,错那县,91.960132,27.991707
520327000000,凤冈县,107.716355,27.954695
150601000000,市辖区,,
411301000000,市辖区,,
350722000000,浦城县,118.541256,27.917263
610503000000,华州区,109.775247,34.495915
450331000000,荔浦县,110.395104,24.488342
411121000000,舞阳县,113.609286,33.437876
420624000000,南漳县,111.838905,31.774636
341321000000,砀山县,116.367095,34.442561
350626000000,东山县,117.430061,23.701262
131123000000,武强县,115.982461,38.041368
510185000000,简阳市,104.546773,30.410754
350000000000,福建省,119.295143,26.100779
511724000000,大竹县,107.204795,30.73641
211011000000,太子河区,123.18144,41.295023
140525000000,泽州县,112.899137,35.617221
361026000000,宜黄县,116.236201,27.554886
210106000000,铁西区,123.333968,41.820807
350401000000,市辖区,,
150781000000,满洲里市,117.378529,49.597841
522635000000,麻江县,107.589359,26.491105
411522000000,光山县,114.919152,32.010002
630224000000,化隆回族自治县,102.264143,36.094908
152922000000,阿拉善右旗,101.666917,39.216185
610116000000,长安区,108.907173,34.158926
360502000000,渝水区,114.944549,27.800148
230700000000,伊春市,128.841125,47.727535
130431000000,鸡泽县,114.889376,36.91034
430702000000,武陵区,111.683153,29.055163
652928000000,阿瓦提县,80.375053,40.643647
421081000000,石首市,112.425454,29.720938
152224000000,突泉县,121.593799,45.38193
511703000000,达川区,107.511749,31.196157
350926000000,柘荣县,119.900609,27.233933
623024000000,迭部县,103.221869,34.055938
141130000000,交口县,111.181151,36.982186
350600000000,漳州市,117.647093,24.513025
610628000000,富县,109.379776,35.987953
210802000000,站前区,122.259033,40.672563
500200000000,县,108.165537,29.293902
620723000000,临泽县,100.164283,39.152462
430903000000,赫山区,112.374145,28.579494
341023000000,黟县,117.938373,29.924805
130638000000,雄县,116.10865,38.99455
510822000000,青川县,105.238842,32.575484
130207000000,丰南区,118.085169,39.576031
350583000000,南安市,118.386279,24.960385
410727000000,封丘县,114.418882,35.041198
510106000000,金牛区,104.052236,30.691359
640000000000,宁夏回族自治区,106.259126,38.472641
370201000000,市辖区,,
211324000000,喀喇沁左翼蒙古族自治县,119.741223,41.12815
410500000000,安阳市,114.392392,36.097577
620600000000,武威市,102.638201,37.928267
540523000000,桑日县,92.015818,29.259189
330225000000,象山县,121.869339,29.476705
533400000000,迪庆藏族自治州,99.702583,27.818807
610800000000,榆林市,109.734474,38.285369
610526000000,蒲城县,109.586403,34.955562
330922000000,嵊泗县,122.451382,30.725686
320831000000,金湖县,119.020584,33.025433
440703000000,蓬江区,113.078521,22.595149
210500000000,本溪市,123.685142,41.486981
451000000000,百色市,106.618202,23.90233
621225000000,西和县,105.298756,34.014215
430601000000,市辖区,,
130982000000,任丘市,116.082917,38.683591
532923000000,祥云县,100.550945,25.48385
370812000000,兖州区,116.783833,35.553144
330201000000,市辖区,,
440103000000,荔湾区,113.244258,23.125863
410105000000,金水区,113.660617,34.800004
520113000000,白云区,106.623007,26.678561
512001000000,市辖区,,
500104000000,大渡口区,106.482346,29.484527
370214000000,城阳区,120.396256,36.307559
350601000000,市辖区,,
411528000000,息县,114.740456,32.342792
150626000000,乌审旗,108.817607,38.604136
620601000000,市辖区,,
370102000000,历下区,117.076441,36.666465
350923000000,屏南县,118.985895,26.908276
140302000000,城区,113.600669,37.847436
511602000000,广安区,106.641662,30.473913
310116000000,金山区,121.342455,30.741798
511700000000,达州市,107.467758,31.209121
150125000000,武川县,111.451303,41.096471
341024000000,祁门县,117.717396,29.854055
210522000000,桓仁满族自治县,125.361007,41.267127
542430000000,尼玛县,87.236772,31.784701
150101000000,市辖区,,
360203000000,珠山区,117.202919,29.299938
141101000000,市辖区,,
520328000000,湄潭县,107.465407,27.749055
330802000000,柯城区,118.871516,28.96862
450400000000,梧州市,111.279115,23.476962
320116000000,六合区,118.822132,32.323584
370403000000,薛城区,117.263164,34.795062
371482000000,禹城市,116.638327,36.933812
321283000000,泰兴市,120.051743,32.171853
440783000000,开平市,112.698545,22.376395
420200000000,黄石市,115.038962,30.201038
230601000000,市辖区,,
431300000000,娄底市,111.994482,27.70027
430382000000,韶山市,112.52667,27.915008
610826000000,绥德县,110.263362,37.50294
360483000000,庐山市,116.04506,29.448128
460202000000,海棠区,109.752569,18.400106
411001000000,市辖区,,
340828000000,岳西县,116.359692,30.849762
450421000000,苍梧县,111.544007,23.845097
340801000000,市辖区,,
140724000000,昔阳县,113.706977,37.61253
421281000000,赤壁市,113.90038,29.725184
360801000000,市辖区,,
210311000000,千山区,122.944751,41.068901
150123000000,和林格尔县,111.821843,40.378787
420113000000,汉南区,114.084597,30.308829
230705000000,西林区,129.312851,47.480735
360424000000,修水县,114.546836,29.025726
420701000000,市辖区,,
120116000000,滨海新区,117.698407,39.01727
411525000000,固始县,115.654481,32.168137
410221000000,杞县,114.783139,34.549174
230805000000,东风区,130.403664,46.822571
430901000000,市辖区,,
370501000000,市辖区,,
411628000000,鹿邑县,115.484454,33.86
510824000000,苍溪县,105.934756,31.731709
211401000000,市辖区,,
350527000000,金门县,118.323221,24.436417
341524000000,金寨县,115.934366,31.72717
350211000000,集美区,118.097337,24.575969
430503000000,大祥区,111.439091,27.221452
530403000000,江川区,102.75344,24.287485
330602000000,越城区,120.582633,29.988244
520304000000,播州区,106.829574,27.536298
350924000000,寿宁县,119.514986,27.454479
652328000000,木垒哈萨克自治县,90.286028,43.834689
150103000000,回民区,111.623692,40.808608
371425000000,齐河县,116.762893,36.784158
542428000000,班戈县,90.009957,31.392411
513326000000,道孚县,101.125237,30.979545
350103000000,台江区,119.314041,26.052843
652829000000,博湖县,86.631997,41.980152
350703000000,建阳区,118.120464,27.331876
450226000000,三江侗族自治县,109.607675,25.783198
321084000000,高邮市,119.459161,32.781659
522326000000,望谟县,106.099617,25.178421
622922000000,康乐县,103.708354,35.370505
360401000000,市辖区,,
130100000000,石家庄市,114.514793,38.042228
320214000000,新吴区,120.352782,31.550966
331181000000,龙泉市,119.141473,28.074649
440112000000,黄埔区,113.480541,23.181706
520424000000,关岭布依族苗族自治县,105.61933,25.94361
371525000000,冠县,115.442739,36.484009
500119000000,南川区,107.099266,29.15789
513324000000,九龙县,101.507294,29.000347
230828000000,汤原县,129.905072,46.730706
632823000000,天峻县,99.022984,37.300851
430103000000,天心区,112.989897,28.114526
620500000000,天水市,105.724979,34.580885
230702000000,伊春区,128.907257,47.728237
652800000000,巴音郭楞蒙古自治州,86.145297,41.764115
652826000000,焉耆回族自治县,86.574067,42.059759
440781000000,台山市,112.794065,22.251924
320701000000,市辖区,,
430500000000,邵阳市,111.467674,27.23895
120119000000,蓟州区,117.408296,40.045851
360830000000,永新县,114.243072,26.944962
341004000000,徽州区,118.336743,29.827271
430821000000,慈利县,111.139775,29.429999
610924000000,紫阳县,108.534228,32.520246
330101000000,市辖区,,
530621000000,鲁甸县,103.558042,27.186659
430181000000,浏阳市,113.643076,28.162833
522627000000,天柱县,109.207751,26.909639
510501000000,市辖区,,
230109000000,松北区,126.516914,45.794504
421126000000,蕲春县,115.437007,30.225964
210504000000,明山区,123.817214,41.308719
340406000000,潘集区,116.834715,32.77208
370801000000,市辖区,,
445201000000,市辖区,,
360402000000,濂溪区,115.992842,29.668064
510184000000,崇州市,103.673001,30.630122
421201000000,市辖区,,
440511000000,金平区,116.70345,23.365556
500152000000,潼南区,105.840431,30.190992
511901000000,市辖区,,
220113000000,九台区,125.839573,44.151742
611025000000,镇安县,109.152892,33.423357
360926000000,铜鼓县,114.371172,28.520769
420203000000,西塞山区,115.109955,30.204924
640105000000,西夏区,106.161106,38.502605
513224000000,松潘县,103.604698,32.655325
150701000000,市辖区,,
341222000000,太和县,115.621941,33.160327
331000000000,台州市,121.42076,28.65638
320506000000,吴中区,120.632308,31.263183
653100000000,喀什地区,75.989741,39.47046
510726000000,北川羌族自治县,104.46797,31.617203
120104000000,南开区,117.150738,39.138205
360301000000,市辖区,,
652927000000,乌什县,79.224616,41.222319
654028000000,尼勒克县,82.511809,43.800247
230127000000,木兰县,128.043466,45.950582
620300000000,金昌市,102.188117,38.520717
321203000000,高港区,119.881717,32.318821
650422000000,托克逊县,88.653827,42.792526
131023000000,永清县,116.50568,39.330689
430811000000,武陵源区,110.550433,29.34573
440825000000,徐闻县,110.176749,20.325489
140802000000,盐湖区,110.998272,35.015101
220301000000,市辖区,,
500116000000,江津区,106.259281,29.290069
420881000000,钟祥市,112.58812,31.167819
130827000000,宽城满族自治县,118.485313,40.611391
330521000000,德清县,119.9774,30.54251
420101000000,市辖区,,
130429000000,永年县,114.543832,36.743966
520303000000,汇川区,106.93427,27.750125
141024000000,洪洞县,111.674965,36.253747
410401000000,市辖区,,
140200000000,大同市,113.300129,40.076763
411203000000,陕州区,111.103563,34.720547
513329000000,新龙县,100.311368,30.939169
652300000000,昌吉回族自治州,87.308224,44.011182
350625000000,长泰县,117.759153,24.625449
310112000000,闵行区,121.380831,31.1129
130225000000,乐亭县,118.912571,39.425608
440515000000,澄海区,116.755992,23.466709
530825000000,镇沅彝族哈尼族拉祜族自治县,101.108595,24.004441
130200000000,唐山市,118.180193,39.630867
420222000000,阳新县,115.215227,29.830257
450000000000,广西壮族自治区,108.327546,22.815478
341300000000,宿州市,116.964195,33.647309
510116000000,双流区,103.923566,30.574449
654300000000,阿勒泰地区,88.141253,47.844924
371522000000,莘县,115.671191,36.233598
410202000000,龙亭区,114.356076,34.815565
320213000000,梁溪区,120.303108,31.566155
140701000000,市辖区,,
131002000000,安次区,116.694544,39.502569
350427000000,沙县,117.792396,26.397199
130426000000,涉县,113.6914,36.584994
370613000000,莱山区,121.445301,37.511291
360821000000,吉安县,114.907875,27.039787
340521000000,当涂县,118.497972,31.571213
530827000000,孟连傣族拉祜族佤族自治县,99.584157,22.329099
231085000000,穆棱市,130.524436,44.918813
610700000000,汉中市,107.02305,33.067225
530400000000,玉溪市,102.527197,24.347324
152202000000,阿尔山市,119.943575,47.17744
469000000000,省直辖县级行政区划,,
431302000000,娄星区,112.001914,27.729863
410324000000,栾川县,111.615768,33.785698
152201000000,乌兰浩特市,122.093123,46.072731
341622000000,蒙城县,116.564247,33.26583
210501000000,市辖区,,
530325000000,富源县,104.255014,25.674238
231081000000,绥芬河市,131.152545,44.412308
513431000000,昭觉县,102.840264,28.015333
360701000000,市辖区,,
469030000000,琼中黎族苗族自治县,109.838389,19.033369
460101000000,市辖区,,
370684000000,蓬莱市,120.758848,37.810661
371300000000,临沂市,118.356414,35.104673
431024000000,嘉禾县,112.36902,25.587519
140925000000,宁武县,112.304722,39.001524
654003000000,奎屯市,84.903267,44.426529
621228000000,两当县,106.304966,33.908917
511323000000,蓬安县,106.412136,31.029091
520326000000,务川仡佬族苗族自治县,107.898956,28.563086
430681000000,汨罗市,113.067251,28.806881
130404000000,复兴区,114.462061,36.639033
370285000000,莱西市,120.51769,36.889084
360322000000,上栗县,113.795311,27.880301
330103000000,下城区,120.180891,30.281677
210711000000,太和区,121.103892,41.109147
530424000000,华宁县,102.928835,24.19276
130684000000,高碑店市,115.873886,39.326839
511621000000,岳池县,106.440114,30.537863
511028000000,隆昌县,105.287612,29.339476
420606000000,樊城区,112.135684,32.044832
659004000000,五家渠市,87.54324,44.166756
451002000000,右江区,106.618225,23.90097
340603000000,相山区,116.794344,33.959892
370601000000,市辖区,,
510100000000,成都市,104.066794,30.572893
513328000000,甘孜县,99.99267,31.622933
522700000000,黔南布依族苗族自治州,107.522171,26.253275
330382000000,乐清市,120.983906,28.113725
230113000000,双城区,126.312624,45.383218
653124000000,泽普县,77.259675,38.18529
350213000000,翔安区,118.248034,24.618543
140322000000,盂县,113.41233,38.085619
320324000000,睢宁县,117.941563,33.912597
620622000000,古浪县,102.897533,37.47012
150421000000,阿鲁科尔沁旗,120.0657,43.872298
410325000000,嵩县,112.085634,34.134516
152921000000,阿拉善左旗,105.666275,38.833389
530300000000,曲靖市,103.796167,25.489999
330801000000,市辖区,,
341501000000,市辖区,,
411100000000,漯河市,114.016536,33.580873
330603000000,柯桥区,120.495085,30.081929
211481000000,兴城市,120.756479,40.609731
220183000000,德惠市,125.728755,44.522056
533324000000,贡山独龙族怒族自治县,98.665964,27.740999
620102000000,城关区,103.825307,36.057464
411321000000,南召县,112.429133,33.489877
420984000000,汉川市,113.839149,30.661243
440201000000,市辖区,,
511781000000,万源市,108.034657,32.081631
360924000000,宜丰县,114.802852,28.394565
360103000000,西湖区,115.877233,28.657595
620401000000,市辖区,,
433101000000,吉首市,109.698015,28.262376
542524000000,日土县,79.732427,33.381359
230111000000,呼兰区,126.587905,45.889457
330824000000,开化县,118.415495,29.137336
371321000000,沂南县,118.465221,35.550217
511802000000,雨城区,103.033026,30.005461
621126000000,岷县,104.03688,34.438075
430301000000,市辖区,,
220622000000,靖宇县,126.813583,42.388896
130435000000,曲周县,114.957504,36.76607
654004000000,霍尔果斯市,80.411271,44.213941
450302000000,秀峰区,110.264183,25.273625
370303000000,张店区,118.017938,36.806669
451026000000,那坡县,105.83253,23.387441
340506000000,博望区,118.844538,31.558471
370829000000,嘉祥县,116.342449,35.408824
622900000000,临夏回族自治州,103.210655,35.601352
441225000000,封开县,111.512343,23.424033
150430000000,敖汉旗,119.921603,42.290781
540328000000,芒康县,98.593113,29.679907
110101000000,东城区,116.41649,39.928341
130930000000,孟村回族自治县,117.104298,38.053409
620623000000,天祝藏族自治县,103.141757,36.97174
451224000000,东兰县,107.374293,24.510842
120117000000,宁河区,117.826724,39.330087
230900000000,七台河市,131.003082,45.771396
513327000000,炉霍县,100.676372,31.39179
320500000000,苏州市,120.585728,31.2974
640323000000,盐池县,107.407358,37.783205
211303000000,龙城区,120.413376,41.576749
530722000000,永胜县,100.750826,26.684225
410882000000,沁阳市,112.950716,35.087539
410825000000,温县,113.08053,34.940189
610203000000,印台区,109.099974,35.114492
441301000000,市辖区,,
650000000000,新疆维吾尔自治区,87.627704,43.793026
610602000000,宝塔区,109.48976,36.585472
140000000000,山西省,112.562678,37.873499
441602000000,源城区,114.702517,23.733969
410203000000,顺河回族区,114.364875,34.800458
139001000000,定州市,,
623026000000,碌曲县,102.487327,34.590944
320830000000,盱眙县,118.54436,33.011971
130123000000,正定县,114.570941,38.146444
150302000000,海勃湾区,106.822778,39.691156
530501000000,市辖区,,
510114000000,新都区,104.158705,30.823498
210624000000,宽甸满族自治县,124.783659,40.731316
220521000000,通化县,125.759259,41.679808
510304000000,大安区,104.773994,29.363702
230921000000,勃利县,130.59217,45.755063
441481000000,兴宁市,115.731167,24.136708
511001000000,市辖区,,
150824000000,乌拉特中旗,108.513645,41.587732
430600000000,岳阳市,113.12873,29.356803
310107000000,普陀区,121.395514,31.249603
321001000000,市辖区,,
370125000000,济阳县,117.173524,36.978537
433122000000,泸溪县,110.21961,28.216641
440811000000,麻章区,110.334387,21.263442
511132000000,峨边彝族自治县,103.262048,29.230425
350430000000,建宁县,116.848443,26.833588
310114000000,嘉定区,121.265374,31.375869
130322000000,昌黎县,119.199551,39.700911
610000000000,陕西省,108.954347,34.265502
140321000000,平定县,113.630107,37.804988
410802000000,解放区,113.230816,35.240282
610603000000,安塞区,109.328842,36.863854
520330000000,习水县,106.197137,28.33127
230506000000,宝山区,131.401589,46.577167
370181000000,章丘市,117.526228,36.681258
150205000000,石拐区,110.060254,40.681748
450512000000,铁山港区,109.42158,21.529127
451401000000,市辖区,,
150703000000,扎赉诺尔区,117.670248,49.510375
410505000000,殷都区,114.303553,36.10989
450700000000,钦州市,108.654146,21.979933
532931000000,剑川县,99.905559,26.537033
510701000000,市辖区,,
653000000000,克孜勒苏柯尔克孜自治州,76.167819,39.714526
610929000000,白河县,110.112629,32.809026
371121000000,五莲县,119.213619,35.760228
340322000000,五河县,117.879486,33.127823
513336000000,乡城县,99.798435,28.931172
